Date,actual_lmp,AveragePrice_OtherStates,day_ahead_lmp,actual_load,forecasted_load,temperature_celsius,wind_speed_kmh,coco_Clear,coco_Fair,coco_Cloudy,coco_Overcast,coco_Fog,coco_Light_Rain,coco_Rain,coco_Heavy_Rain,coco_Freezing_Rain,coco_Sleet,coco_Heavy_Sleet,coco_Light_Snow,coco_Snow,coco_Heavy_Snow,coco_Heavy_Rain_Shower,coco_Thunderstorm
2022-12-11 09:00:00,44.59,100.22285714285714,41.0,67070.0,68758,3.3,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 10:00:00,51.39,43.36714285714286,48.24,68881.0,70183,3.3,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 11:00:00,42.24,40.315714285714286,47.67,69903.0,71025,3.3,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 12:00:00,45.05,42.69285714285714,45.03,70147.0,71345,2.8,11.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 13:00:00,45.4,43.09142857142857,42.75,70462.0,71426,2.8,11.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 14:00:00,44.68,42.82857142857143,40.5,70461.0,71299,2.8,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 15:00:00,42.34,42.50857142857143,41.52,70560.0,71113,2.2,9.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 16:00:00,192.5,96.23714285714286,42.8,70910.0,71204,2.8,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 17:00:00,52.36,44.85,51.37,72986.0,72259,2.8,11.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 18:00:00,59.48,51.03285714285715,51.49,76158.0,75129,3.3,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 19:00:00,53.36,49.20428571428572,54.23,76988.0,77888,3.9,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 20:00:00,54.56,47.887142857142855,54.06,76955.0,77721,3.9,11.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 21:00:00,46.48,42.62714285714286,48.91,75063.0,76556,4.4,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11 22:00:00,53.09,46.69857142857143,43.43,73263.0,74864,3.9,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 00:00:00,38.9,32.81142857142857,36.38,67275.0,69403,3.3,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 01:00:00,48.3,34.612857142857145,33.26,65184.0,66794,3.3,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 02:00:00,49.04,37.89142857142857,32.78,64259.0,65808,3.3,11.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 03:00:00,29.56,28.827142857142857,32.37,63539.0,65962,3.3,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 04:00:00,36.66,30.93285714285714,32.63,63520.0,65833,3.3,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 05:00:00,51.27,32.72714285714286,33.14,,66553,3.3,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 06:00:00,64.54,38.58714285714286,41.16,67569.0,67232,2.8,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 07:00:00,64.42,47.93571428571429,69.6,72508.0,71371,3.3,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 08:00:00,62.63,48.49571428571429,59.51,77637.0,76360,2.8,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 09:00:00,69.26,51.66428571428571,57.47,78584.0,78784,2.8,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 10:00:00,107.44,71.63857142857142,56.13,78839.0,79263,2.2,11.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 11:00:00,107.72,74.47285714285715,56.66,79538.0,79237,2.2,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 12:00:00,145.51,82.83142857142857,49.63,79183.0,78943,2.2,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 13:00:00,80.39,50.64857142857143,44.55,78926.0,78427,2.2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 14:00:00,71.97,46.43714285714286,45.5,78807.0,77849,2.8,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 15:00:00,86.11,54.63285714285714,45.09,78451.0,77327,4.4,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 16:00:00,94.42,61.55428571428571,48.76,78287.0,77014,4.4,11.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 17:00:00,96.46,53.631428571428565,52.99,79207.0,77536,5.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 18:00:00,75.84,59.794285714285714,53.47,82176.0,79836,5.6,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 19:00:00,68.84,46.50714285714286,51.8,83066.0,82227,5.6,14.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 20:00:00,198.86,114.83,49.63,82074.0,81716,5.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 21:00:00,63.28,55.73571428571428,50.51,80507.0,80204,5.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12 22:00:00,35.97,36.16857142857143,43.24,78298.0,78197,4.4,18.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 00:00:00,90.33,77.75857142857141,37.43,71143.0,71976,3.9,16.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 01:00:00,63.7,51.55142857142857,32.97,68654.0,70542,3.9,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 02:00:00,31.36,39.38285714285714,33.14,67343.0,68987,3.9,16.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 03:00:00,27.88,28.69142857142857,32.62,66287.0,68880,3.3,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 04:00:00,14.7,31.048571428571428,32.68,66222.0,68490,3.3,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 05:00:00,23.27,34.027142857142856,33.39,,68942,2.8,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 06:00:00,32.67,39.675714285714285,43.53,69516.0,69634,2.8,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 07:00:00,48.56,51.62428571428571,59.99,74958.0,73029,2.8,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 08:00:00,80.64,67.02285714285715,59.22,79215.0,77851,2.2,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 09:00:00,64.84,57.10428571428572,61.19,79629.0,80049,1.7,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 10:00:00,34.19,38.067142857142855,59.15,80148.0,80390,1.7,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 11:00:00,40.64,46.31285714285714,56.32,80454.0,80368,1.7,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 12:00:00,35.43,37.48,54.94,80215.0,80188,2.2,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 13:00:00,39.59,40.41,55.05,79957.0,79847,2.2,16.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 14:00:00,38.61,39.49142857142857,54.56,79934.0,79548,2.2,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 15:00:00,35.96,41.16142857142857,50.85,79642.0,79227,2.2,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 16:00:00,27.7,46.20285714285715,57.15,79442.0,78883,2.8,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 17:00:00,41.01,51.49142857142857,65.17,80457.0,79219,2.8,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 18:00:00,39.66,53.59428571428572,63.64,83000.0,81193,2.8,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 19:00:00,33.69,49.03714285714285,59.69,83232.0,83010,2.8,27.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 20:00:00,18.17,47.80428571428571,57.55,81910.0,82380,2.8,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 21:00:00,36.41,45.66142857142857,51.27,80385.0,80902,2.8,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13 22:00:00,26.78,39.54857142857144,45.35,77484.0,78686,2.8,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 00:00:00,28.28,36.02,36.5,70467.0,72721,2.8,14.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 01:00:00,13.54,36.57714285714286,33.66,67898.0,70376,2.8,31.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 02:00:00,24.31,34.49428571428572,31.87,65753.0,69182,2.8,29.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 03:00:00,25.24,32.38857142857143,30.82,64894.0,67894,2.8,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 04:00:00,16.96,30.424285714285716,30.52,64414.0,67350,2.8,27.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 05:00:00,24.92,30.62,33.13,,67594,2.8,33.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 06:00:00,31.4,35.387142857142855,41.8,67971.0,69421,3.3,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 07:00:00,37.96,38.13857142857143,54.9,71914.0,71258,3.3,33.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-14 08:00:00,62.7,48.87428571428571,50.08,76295.0,75876,3.3,27.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-14 09:00:00,42.6,38.58857142857143,50.98,77240.0,77926,3.3,24.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-14 10:00:00,38.43,40.43,54.86,77615.0,78307,3.3,18.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-12-14 11:00:00,36.09,40.94428571428572,54.29,78112.0,78447,3.3,31.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-12-14 12:00:00,42.27,43.94714285714286,54.07,78375.0,78443,3.3,31.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-12-14 13:00:00,46.33,45.96142857142858,50.31,78144.0,78203,3.9,35.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-14 14:00:00,43.79,43.01571428571429,50.45,77665.0,77899,3.9,27.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 15:00:00,45.27,40.49285714285714,50.56,77434.0,77522,3.9,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 16:00:00,47.08,42.26285714285715,55.27,77229.0,77124,4.4,20.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-14 17:00:00,47.57,44.41571428571429,59.18,77728.0,77417,5.6,25.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-14 18:00:00,48.18,49.61571428571428,73.31,79825.0,79373,6.1,22.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-14 19:00:00,52.95,55.03,63.78,80591.0,81396,6.1,24.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-14 20:00:00,63.99,66.98,64.67,33939.0,80864,6.7,18.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-14 21:00:00,41.91,44.30285714285714,54.22,78448.0,79570,6.7,16.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-14 22:00:00,42.48,44.785714285714285,54.14,76527.0,77546,6.1,22.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-12-15 00:00:00,41.57,42.83571428571429,46.31,70192.0,71921,5.6,16.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-15 01:00:00,39.48,41.07714285714286,41.39,67900.0,69548,5.0,18.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-15 02:00:00,42.68,42.471428571428575,37.92,66207.0,68296,3.9,22.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-15 03:00:00,38.43,41.26,38.62,65614.0,68421,3.9,16.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-15 04:00:00,36.89,39.347142857142856,41.83,65716.0,68289,3.9,16.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-15 05:00:00,40.44,42.50571428571429,46.36,,68680,3.9,11.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-15 06:00:00,49.69,53.17857142857143,57.41,70096.0,71162,3.3,11.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-15 07:00:00,57.23,68.50714285714285,77.46,75367.0,75057,2.8,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-12-15 08:00:00,88.06,107.71428571428572,76.67,80059.0,79448,2.8,11.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-12-15 09:00:00,47.68,50.74285714285714,69.86,81157.0,81683,2.2,11.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-12-15 10:00:00,39.05,40.184285714285714,66.92,81271.0,81738,2.8,31.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-15 11:00:00,37.23,39.42,60.82,81295.0,81392,2.2,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-15 12:00:00,41.95,39.55142857142857,57.62,80884.0,80944,1.7,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15 13:00:00,39.36,41.14428571428572,51.53,80002.0,80380,1.1,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15 14:00:00,40.68,40.12,47.11,79515.0,79906,1.1,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15 15:00:00,46.38,40.48571428571428,45.1,79392.0,79477,1.7,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15 16:00:00,40.96,42.88857142857143,46.0,79106.0,79003,2.2,18.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15 17:00:00,50.27,49.91285714285714,60.76,80064.0,79302,2.2,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15 18:00:00,44.72,50.32571428571429,68.56,82806.0,81487,2.2,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15 19:00:00,44.98,49.114285714285714,67.13,84233.0,83964,2.2,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-15 20:00:00,51.42,51.934285714285714,68.51,83742.0,83912,1.7,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-15 21:00:00,41.11,82.94285714285715,64.29,82586.0,82869,1.7,16.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-15 22:00:00,32.02,53.43,55.44,81050.0,81124,1.1,16.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 00:00:00,37.32,45.315714285714286,58.78,74552.0,74934,-0.0,16.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 01:00:00,34.3,39.49285714285714,55.5,72178.0,72492,-0.0,16.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 02:00:00,31.58,36.67285714285714,53.8,70722.0,71503,-0.0,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 03:00:00,27.89,32.83,53.37,70052.0,71459,-0.0,14.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 04:00:00,27.71,35.035714285714285,55.2,70527.0,71224,-0.0,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 05:00:00,26.49,33.965714285714284,66.1,71345.0,71870,-0.6,24.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 06:00:00,32.79,41.80571428571428,94.0,74602.0,73251,-0.6,20.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 07:00:00,33.93,57.23571428571428,110.11,79532.0,77486,-0.6,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16 08:00:00,51.05,73.13428571428571,107.0,84392.0,81418,-0.6,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16 14:00:00,43.41,39.8,50.97,81377.0,81143,-0.6,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16 15:00:00,35.99,36.57142857142857,49.06,80889.0,80470,-0.6,20.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 16:00:00,40.12,35.71714285714285,50.68,80473.0,79823,-1.1,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 17:00:00,44.56,40.50142857142857,58.99,81569.0,80047,-1.7,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-16 18:00:00,40.06,40.21,60.49,84363.0,81999,-2.2,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 19:00:00,32.7,36.191428571428574,61.33,84964.0,84013,-1.1,24.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 20:00:00,32.94,35.28285714285714,59.29,83635.0,83463,-2.2,27.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 21:00:00,40.4,38.02571428571429,55.78,82552.0,82285,-2.2,27.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-16 22:00:00,46.12,36.871428571428574,54.28,80726.0,80754,-2.8,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-17 00:00:00,77.92,53.54857142857143,63.31,75582.0,75458,-2.2,27.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-17 01:00:00,49.7,35.31285714285714,56.2,73041.0,73128,-2.2,24.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-17 02:00:00,33.67,33.48142857142857,53.25,71367.0,72063,-2.8,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-17 03:00:00,48.76,30.56571428571429,53.56,70676.0,71000,-3.3,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-17 04:00:00,47.83,30.062857142857144,55.69,70429.0,71552,-3.3,29.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 05:00:00,44.95,28.68428571428572,62.98,70867.0,71724,-3.3,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 06:00:00,42.02,31.175714285714285,75.89,,72862,-3.3,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 07:00:00,39.67,37.43142857142857,91.73,74509.0,75019,-3.3,29.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 08:00:00,48.76,43.51571428571429,100.14,77491.0,75962,-3.3,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 09:00:00,57.89,58.355714285714285,91.76,79792.0,78261,-3.3,25.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-17 10:00:00,53.18,48.64,84.28,81286.0,79918,-3.9,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 11:00:00,53.56,44.12571428571429,80.48,81218.0,80713,-3.9,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 12:00:00,47.81,37.86,64.26,80937.0,80553,-3.9,14.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 13:00:00,42.66,33.85,55.55,80084.0,79770,-4.4,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 14:00:00,32.92,35.29714285714285,51.15,79308.0,78813,-4.4,25.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 15:00:00,29.99,35.76,51.6,78615.0,77982,-4.4,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-17 16:00:00,31.69,38.39714285714285,55.75,78723.0,77481,-4.4,27.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 17:00:00,46.68,43.62,67.88,79770.0,78098,-3.9,31.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 18:00:00,49.7,47.237142857142864,85.63,83465.0,80590,-4.4,27.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 19:00:00,57.01,52.970000000000006,87.02,84328.0,83255,-4.4,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 20:00:00,45.66,46.33571428571429,86.19,84490.0,83481,-3.9,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-17 21:00:00,53.86,57.565714285714286,85.19,83748.0,82825,-3.9,20.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-17 22:00:00,39.91,47.925714285714285,78.22,82241.0,81801,-4.4,27.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 00:00:00,43.16,46.89714285714285,70.11,78066.0,77448,-4.4,27.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-18 01:00:00,39.44,45.277142857142856,58.24,75785.0,76395,-5.0,18.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-18 02:00:00,35.58,41.92714285714286,59.43,74459.0,74902,-5.6,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-18 03:00:00,36.91,45.03142857142858,60.86,74332.0,74598,-5.6,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-18 04:00:00,38.43,48.08571428571429,60.53,74496.0,74395,-5.6,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 05:00:00,41.2,44.63285714285714,57.58,74693.0,75008,-6.1,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 06:00:00,48.1,51.78285714285715,74.61,76097.0,76402,-6.1,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 07:00:00,53.34,57.09428571428572,88.11,78282.0,77652,-6.7,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 08:00:00,57.76,61.777142857142856,93.63,81030.0,78204,-7.2,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-18 09:00:00,55.26,58.08,92.52,82863.0,80135,-7.2,22.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-12-18 10:00:00,55.76,57.65571428571428,84.04,82663.0,80891,-7.2,22.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 11:00:00,53.95,57.24571428571429,79.38,81632.0,80640,-7.8,24.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 13:00:00,53.29,54.93142857142857,55.24,77952.0,78539,-8.3,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 14:00:00,47.79,46.85142857142858,47.9,76540.0,77355,-8.9,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 15:00:00,53.24,46.86,46.87,75800.0,76298,-8.9,16.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 16:00:00,57.54,50.65857142857143,51.73,75561.0,75838,-8.9,16.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 17:00:00,72.19,61.84857142857142,70.19,77627.0,76979,-8.3,27.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 18:00:00,68.72,66.35857142857142,80.39,82718.0,80636,-7.2,18.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 19:00:00,66.19,62.285714285714285,75.58,84881.0,84837,-7.2,20.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 20:00:00,65.35,63.871428571428574,84.05,85121.0,85718,-6.7,22.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 21:00:00,64.27,59.12857142857143,85.22,84967.0,85319,-6.1,22.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-18 22:00:00,73.59,64.58857142857143,70.76,83383.0,83921,-6.7,22.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 00:00:00,61.49,57.64857142857142,59.26,78070.0,78677,-8.3,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 01:00:00,57.33,55.29857142857144,56.58,75613.0,76790,-8.3,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 02:00:00,52.85,52.61,54.61,74862.0,76081,-8.9,16.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 03:00:00,45.72,46.271428571428565,55.86,74461.0,76178,-9.4,18.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 04:00:00,44.41,44.28142857142858,58.84,74877.0,76308,-9.4,9.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 05:00:00,53.63,48.81714285714286,62.56,76066.0,76648,-10.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 06:00:00,66.04,55.95857142857143,75.46,79221.0,77561,-10.0,11.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 07:00:00,62.79,55.64142857142857,103.1,84167.0,81726,-10.6,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 08:00:00,68.46,58.71142857142856,96.04,89133.0,86646,-10.6,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19 09:00:00,129.83,102.83285714285714,87.46,90415.0,89187,-11.1,7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
